age;FEV1_males_Lspline;FEV1_males_Mspline;FEV1_males_Sspline;FVC_males_Lspline;FVC_males_Mspline;FVC_males_Sspline;FEV1FVC_males_Lspline;FEV1FVC_males_Mspline;FEV1FVC_males_Sspline;FEF25_75_males_Mspline;FEF25_75_males_Sspline;FEF25_75_males_Lspline;FEF75_males_Lspline;FEF75_males_Mspline;FEF75_males_Sspline;FEV1_females_Lspline;FEV1_females_Mspline;FEV1_females_Sspline;FVC_females_Lspline;FVC_females_Mspline;FVC_females_Sspline;FEV1FVC_females_Lspline;FEV1FVC_females_Mspline;FEV1FVC_females_Sspline;FEF25_75_females_Mspline;FEF25_75_females_Sspline;FEF25_75_females_Lspline;FEF75_females_Lspline;FEF75_females_Mspline;FEF75_females_Sspline
79.75;0;-0.3483856172;0.251867183;0;-0.2931736475;0.2124594371;-0.2148539981;-0.04564871;0.276623227;-0.496927779;0.2416763;0;0;-0.777498364;0.2866798009;0;-0.3194253794;0.2211061812;0;-0.2858626832;0.2327624;0;-0.024457076;0.1900052452;-0.401421118;0.2303940256;0;-0.07550212;-0.7298615968;3.38045344
80;0;-0.3512337601;0.2537800562;0;-0.2955732573;0.2140821221;-0.2175700584;-0.04593945;0.2792908984;-0.500977482;0.2434916;0;0;-0.783081377;0.2882886283;0;-0.3226324468;0.2231016423;0;-0.2887316607;0.2349897;0;-0.0246239882;0.1922533726;-0.405071608;0.2321992346;0;-0.07630443;-0.7352594533;3.38843216
80.25;0;-0.3540740482;0.2556869165;0;-0.2979668691;0.2157000001;-0.2202785159;-0.04622892;0.2819511516;-0.505016379;0.2453021;0;0;-0.78864694;0.2898925498;0;-0.3258329249;0.2250914626;0;-0.2915943051;0.2372117;0;-0.0247901239;0.1944958521;-0.408713539;0.2339990726;0;-0.07710499;-0.740636239;3.39638604
80.5;0;-0.3569064246;0.2575878419;0;-0.3003544362;0.2173130712;-0.2229794032;-0.04651716;0.2846039991;-0.509044395;0.2471078;0;0;-0.79419517;0.2914915861;0;-0.3290266587;0.2270756576;0;-0.2944504747;0.2394284;0;-0.0249555087;0.1967326461;-0.412346806;0.235793538;0;-0.07790377;-0.7459921735;3.40431521
80.75;0;-0.3597308403;0.2594829163;0;-0.3027359173;0.2189213382;-0.2256727501;-0.04680417;0.287249472;-0.51306146;0.2489087;0;0;-0.799726189;0.2930857576;0;-0.3322135183;0.2290542428;0;-0.297300046;0.2416397;0;-0.0251201693;0.1989637231;-0.415971307;0.2375826298;0;-0.07870072;-0.7513274813;3.41221984
81;0;-0.3625472469;0.2613722228;0;-0.305111275;0.220524803;-0.2283585948;-0.04708998;0.2898876091;-0.517067504;0.2507047;0;0;-0.80524012;0.2946750844;0;-0.3353933817;0.2310272332;0;-0.3001429004;0.2438457;0;-0.0252841331;0.2011890539;-0.419586943;0.2393663474;0;-0.0794958;-0.7566423869;3.42010006
81.25;0;-0.3653556052;0.2632558366;0;-0.3074804752;0.2221234695;-0.2310369774;-0.0473746;0.2925184457;-0.521062459;0.2524957;0;0;-0.810737069;0.2962595875;0;-0.3385661327;0.2329946442;0;-0.3029789274;0.2460463;0;-0.0254474259;0.2034086156;-0.423193618;0.2411446901;0;-0.080289;-0.7619371041;3.42795603
81.5;0;-0.3681558923;0.2651338301;0;-0.3098434837;0.2237173516;-0.2337079299;-0.04765805;0.2951420172;-0.525046259;0.2542819;0;0;-0.816217109;0.2978392904;0;-0.3417316551;0.2349564909;0;-0.3058080339;0.2482416;0;-0.0256100665;0.2056223953;-0.426791235;0.2429176579;0;-0.08108029;-0.7672118145;3.43578788
81.75;0;-0.3709480883;0.2670062703;0;-0.3122002673;0.2253064656;-0.2363714813;-0.04794035;0.2977583593;-0.529018842;0.2560631;0;0;-0.821680301;0.2994142174;0;-0.3448898255;0.2369127908;0;-0.3086301276;0.2504315;0;-0.0257720711;0.2078303816;-0.430379704;0.2446852511;0;-0.08186967;-0.7724666898;3.44359576
82;0;-0.3737321756;0.268873224;0;-0.3145507959;0.2268908285;-0.2390276594;-0.04822152;0.3003675089;-0.532980148;0.2578394;0;0;-0.827126709;0.3009843923;0;-0.3480405206;0.2388635619;0;-0.3114451168;0.2526161;0;-0.0259334563;0.2100325638;-0.433958938;0.2464474714;0;-0.08265712;-0.7777018998;3.45137982
82.25;0;-0.3765081405;0.2707347639;0;-0.3168950401;0.2284704609;-0.2416764819;-0.04850156;0.3029695063;-0.536930189;0.2596107;0;0;-0.832556389;0.3025498393;0;-0.3511836258;0.2408088224;0;-0.3142529163;0.2547953;0;-0.0260942379;0.2122289323;-0.437528917;0.248204339;0;-0.08344265;-0.7829176164;3.45914021
82.5;0;-0.3792759681;0.2725909724;0;-0.3192329773;0.2300453866;-0.2443179574;-0.04878049;0.3055643733;-0.540869014;0.2613771;0;0;-0.837969375;0.304110583;0;-0.3543190551;0.2427485919;0;-0.317053462;0.256969;0;-0.0262544316;0.2144194826;-0.441089665;0.2499558856;0;-0.08422623;-0.7881140262;3.46687706
82.75;0;-0.3820356455;0.274441935;0;-0.3215645891;0.2316156295;-0.2469520927;-0.04905832;0.3081521253;-0.544796678;0.2631386;0;0;-0.843365694;0.3056666479;0;-0.3574467337;0.24468289;0;-0.319846698;0.2591374;0;-0.0264140534;0.2166042104;-0.444641206;0.2517021431;0;-0.08500787;-0.7932913175;3.47459052
83;0;-0.3847871602;0.2762877362;0;-0.3238898578;0.2331812139;-0.2495788949;-0.04933507;0.3107327776;-0.548713231;0.2648953;0;0;-0.848745377;0.3072180584;0;-0.3605665884;0.2466117359;0;-0.3226325692;0.2613003;0;-0.0265731193;0.2187831114;-0.448183564;0.2534431431;0;-0.08578754;-0.7984496762;3.48228073
83.25;0;-0.3875305077;0.2781284496;0;-0.3262087711;0.2347421636;-0.2521983719;-0.04961074;0.3133063437;-0.552618726;0.266647;0;0;-0.854108459;0.3087648387;0;-0.363678554;0.2485351482;0;-0.3254110266;0.2634578;0;-0.0267316447;0.2209561838;-0.451716763;0.2551789167;0;-0.08656524;-0.8035892965;3.48994782
83.5;0;-0.3902657139;0.279964112;0;-0.3285213371;0.2362985027;-0.2548105323;-0.04988535;0.3158728288;-0.556513215;0.2683939;0;0;-0.859455012;0.3103070121;0;-0.3667825917;0.2504531448;0;-0.3281820436;0.2656099;0;-0.0268896422;0.2231234339;-0.455240828;0.256909495;0;-0.08734094;-0.8087104118;3.49759194
83.75;0;-0.3929928152;0.2817947502;0;-0.3308275716;0.237850255;-0.2574153854;-0.05015891;0.318432235;-0.560396748;0.270136;0;0;-0.864785113;0.3118446016;0;-0.3698786697;0.2523657434;0;-0.3309455998;0.2677565;0;-0.0270471232;0.2252848704;-0.458755783;0.2586349086;0;-0.08811464;-0.8138132626;3.50521322
84;0;-0.395711847;0.283620391;0;-0.3331274889;0.2393974442;-0.2600129416;-0.05043144;0.3209845635;-0.564269377;0.2718733;0;0;-0.870098841;0.3133776301;0;-0.3729667532;0.2542729621;0;-0.3337016746;0.2698977;0;-0.0272040984;0.2274405017;-0.462261652;0.2603551879;0;-0.08888632;-0.8188980862;3.5128118
84.25;0;-0.3984228397;0.2854410615;0;-0.335421099;0.2409400942;-0.2626032106;-0.05070294;0.3235298133;-0.568131151;0.2736059;0;0;-0.875396281;0.3149061204;0;-0.3760468088;0.2561748191;0;-0.3364502491;0.2720333;0;-0.0273605784;0.2295903353;-0.465758459;0.2620703632;0;-0.08965596;-0.8239651182;3.52038782
84.5;0;-0.4011258152;0.287256791;0;-0.3377084057;0.2424782274;-0.2651861955;-0.05097344;0.3260679756;-0.571982121;0.2753336;0;0;-0.880677546;0.3164300966;0;-0.3791188032;0.2580713325;0;-0.3391913066;0.2741635;0;-0.0275165752;0.231734375;-0.46924623;0.2637804643;0;-0.09042356;-0.8290145981;3.5279414
84.75;0;-0.4038207953;0.2890676066;0;-0.3399894099;0.2440118665;-0.2677618968;-0.05124294;0.328599043;-0.575822338;0.2770566;0;0;-0.885942757;0.3179495826;0;-0.382182702;0.2599625193;0;-0.3419248299;0.2762882;0;-0.0276721014;0.2338726227;-0.472724989;0.2654855208;0;-0.09118909;-0.8340467637;3.53547267
85;0;-0.4065078027;0.2908735328;0;-0.3422641106;0.2455410342;-0.2703303144;-0.05151148;0.3311230098;-0.579651849;0.2787749;0;0;-0.891192032;0.3194646021;0;-0.3852384709;0.2618483965;0;-0.3446508015;0.2784073;0;-0.0278271697;0.2360050795;-0.476194759;0.2671855622;0;-0.09195256;-0.8390618495;3.54298178
85.25;0;-0.4091868607;0.2926745876;0;-0.3445325059;0.2470657531;-0.2728914521;-0.05177906;0.3336398745;-0.583470705;0.2804885;0;0;-0.896425492;0.3209751792;0;-0.3882860816;0.2637289807;0;-0.3473692094;0.2805209;0;-0.0279817913;0.2381317491;-0.479655566;0.2688806175;0;-0.09271396;-0.8440600919;3.55046885
85.5;0;-0.4118579985;0.2944707737;0;-0.3467945955;0.2485860446;-0.2754453257;-0.0520457;0.3361496517;-0.587278955;0.2821974;0;0;-0.901643264;0.322481339;0;-0.3913255208;0.2656042897;0;-0.3500800607;0.282629;0;-0.0281359704;0.240252643;-0.483107435;0.2705707156;0;-0.09347327;-0.8490417434;3.557934
85.75;0;-0.4145212469;0.29626209;0;-0.3490503798;0.2501019302;-0.2779919537;-0.05231141;0.3386523599;-0.591076646;0.2839017;0;0;-0.906845476;0.3239831072;0;-0.3943567798;0.2674743415;0;-0.3527833672;0.2847314;0;-0.0282897095;0.2423677748;-0.486550389;0.272255885;0;-0.09423051;-0.8540070582;3.56537737
86;0;-0.4171766366;0.2980485321;0;-0.3512998586;0.2516134306;-0.2805313556;-0.05257622;0.3411480169;-0.594863828;0.2856013;0;0;-0.912032256;0.3254805089;0;-0.3973798518;0.2693391545;0;-0.3554791421;0.2868283;0;-0.0284430112;0.2444771581;-0.489984453;0.2739361543;0;-0.09498567;-0.8589562867;3.57279907
86.25;0;-0.419824202;0.299830089;0;-0.3535430343;0.2531205664;-0.2830635523;-0.05284013;0.3436366385;-0.598640548;0.2872963;0;0;-0.917203723;0.3269735692;0;-0.4003947362;0.2711987478;0;-0.3581674013;0.2889196;0;-0.0285958792;0.2465808072;-0.493409653;0.2756115514;0;-0.09573875;-0.8638896725;3.58019924
86.5;0;-0.4224639888;0.301606734;0;-0.3557799191;0.2546233574;-0.2855885667;-0.05310316;0.3461182341;-0.602406853;0.2889867;0;0;-0.922359979;0.3284623125;0;-0.4034014449;0.2730531416;0;-0.360848169;0.2910053;0;-0.028748318;0.2486787348;-0.496826011;0.2772821044;0;-0.09648975;-0.8688074433;3.587578
86.75;0;-0.4250960478;0.3033784476;0;-0.3580105304;0.2561218244;-0.288106423;-0.05336533;0.3485928111;-0.606162792;0.2906725;0;0;-0.92750112;0.3299467635;0;-0.4063999931;0.274902357;0;-0.3635214713;0.2930854;0;-0.0289003321;0.2507709534;-0.500233554;0.2789478407;0;-0.09723868;-0.8737098202;3.59493548
87;0;-0.4277204305;0.305145216;0;-0.3602348863;0.2576159887;-0.2906171455;-0.05362664;0.3510603766;-0.609908411;0.2923537;0;0;-0.932627241;0.3314269461;0;-0.409390397;0.2767464143;0;-0.3661873338;0.2951599;0;-0.0290519267;0.2528574772;-0.503632306;0.2806087879;0;-0.09798553;-0.8785970213;3.60227178
87.25;0;-0.4303371901;0.306907029;0;-0.3624530072;0.2591058723;-0.2931207595;-0.05388713;0.3535209428;-0.613643757;0.2940304;0;0;-0.937738439;0.3329028845;0;-0.4123726738;0.2785853342;0;-0.3688457819;0.2972288;0;-0.0292031076;0.2549383213;-0.507022291;0.282264973;0;-0.09873031;-0.883469259;3.60958704
87.5;0;-0.4329463878;0.308663891;0;-0.3646649196;0.2605914994;-0.2956172951;-0.05414679;0.3559745426;-0.617368876;0.2957026;0;0;-0.94283482;0.3343746027;0;-0.4153468403;0.2804191367;0;-0.3714968424;0.2992921;0;-0.0293538813;0.2570134952;-0.510403534;0.2839164231;0;-0.09947303;-0.8883267323;3.61688137
87.75;0;-0.4355480864;0.3104158095;0;-0.3668706521;0.2620728948;-0.2981067835;-0.05440563;0.3584212135;-0.621083815;0.2973702;0;0;-0.947916492;0.3358421247;0;-0.4183129133;0.2822478421;0;-0.3741405413;0.3013498;0;-0.0295042546;0.2590830074;-0.513776059;0.2855631649;0;-0.1002137;-0.8931696347;3.62415489
88;0;-0.438142348;0.3121627926;0;-0.3690702328;0.2635500834;-0.3005892554;-0.05466369;0.3608609927;-0.624788619;0.2990334;0;0;-0.952983564;0.3373054741;0;-0.4212709093;0.28407147;0;-0.3767769038;0.3034018;0;-0.0296542348;0.2611468663;-0.517139892;0.2872052248;0;-0.1009523;-0.8979981571;3.63140773
88.25;0;-0.4407292311;0.3139048512;0;-0.3712636892;0.2650230889;-0.3030647421;-0.05492095;0.3632939175;-0.628483334;0.3006921;0;0;-0.958036142;0.3387646744;0;-0.4242208481;0.2858900397;0;-0.3794059575;0.3054482;0;-0.0298038277;0.2632050819;-0.520495057;0.2888426291;0;-0.1016888;-0.9028124829;3.63863999
88.5;0;-0.4433087821;0.3156420085;0;-0.3734510476;0.2664919332;-0.3055332765;-0.05517743;0.365720026;-0.632168005;0.3023463;0;0;-0.963074334;0.3402197481;0;-0.4271627603;0.2877035689;0;-0.3820277398;0.307489;0;-0.029953035;0.2652576692;-0.523841578;0.2904754038;0;-0.1024234;-0.9076127735;3.6458518
88.75;0;-0.4458810445;0.3173742906;0;-0.3756323335;0.2679566378;-0.3079948919;-0.05543315;0.3681393561;-0.635842677;0.3039962;0;0;-0.96809825;0.3416707175;0;-0.4300966794;0.2895120748;0;-0.3846422904;0.3095241;0;-0.0301018571;0.2673046446;-0.52717948;0.2921035748;0;-0.1031558;-0.9123991833;3.65304326
89;0;-0.4484460612;0.3191017231;0;-0.3778075723;0.2694172237;-0.3104496213;-0.05568811;0.3705519456;-0.639507394;0.3056416;0;0;-0.973107996;0.3431176048;0;-0.4330226374;0.2913155746;0;-0.3872496475;0.3115536;0;-0.0302502947;0.2693460244;-0.530508787;0.2937271677;0;-0.1038863;-0.9171718645;3.6602145
89.25;0;-0.4510038745;0.3208243304;0;-0.3799767904;0.270873712;-0.3128974977;-0.05594231;0.3729578317;-0.643162202;0.3072826;0;0;-0.978103676;0.344560432;0;-0.43594066;0.293114087;0;-0.3898498439;0.3135775;0;-0.0303983489;0.2713818255;-0.533829525;0.2953462079;0;-0.1046147;-0.9219309637;3.66736562
89.5;0;-0.4535545258;0.3225421318;0;-0.3821400175;0.2723261239;-0.3153385551;-0.05619577;0.3753570516;-0.646807144;0.3089192;0;0;-0.983085373;0.3459992221;0;-0.4388507726;0.2949076307;0;-0.3924429094;0.3155957;0;-0.0305460197;0.2734120685;-0.537141718;0.2969607206;0;-0.1053411;-0.9266766091;3.67449674
89.75;0;-0.4560980548;0.3242551444;0;-0.3842972823;0.2737744806;-0.3177728278;-0.05644849;0.3777496409;-0.650442265;0.3105514;0;0;-0.988053169;0.347433998;0;-0.4417529969;0.2966962255;0;-0.3950288706;0.3176084;0;-0.030693307;0.2754367748;-0.54044539;0.2985707307;0;-0.1060655;-0.9314089231;3.68160797
90;0;-0.4586344998;0.3259633849;0;-0.3864486123;0.2752188031;-0.3202003502;-0.05670048;0.3801356346;-0.654067607;0.3121794;0;0;-0.993007144;0.3488647825;0;-0.444647353;0.2984798915;0;-0.3976077522;0.3196155;0;-0.0308402114;0.2774559656;-0.543740566;0.300176263;0;-0.1067878;-0.9361280271;3.68869941
90.25;0;-0.4611638979;0.3276668691;0;-0.3885940341;0.2766591126;-0.3226211567;-0.05695173;0.3825150667;;;;;;;0;-0.4475338616;0.3002586489;0;-0.4001795788;0.3216171;0;-0.0309867332;0.2794696621;;;;;;
90.5;0;-0.4636862845;0.3293656109;0;-0.3907335717;0.2780954306;-0.3250352814;-0.05720226;0.3848879685;;;;;;;0;-0.450412549;0.3020325212;0;-0.4027443803;0.3236131;0;-0.0311328725;0.2814778849;;;;;;
90.75;0;-0.4662016938;0.3310596235;0;-0.3928672483;0.2795277785;-0.3274427587;-0.05745207;0.3872543708;;;;;;;0;-0.453283443;0.3038015321;0;-0.4053021874;0.3256036;0;-0.0312786292;0.2834806542;;;;;;
91;0;-0.46871016;0.33274892;0;-0.3949950871;0.2809561777;-0.3298436224;-0.05770117;0.389614304;;;;;;;0;-0.4561465714;0.3055657054;0;-0.4078530311;0.3275887;0;-0.0314240032;0.2854779902;;;;;;
91.25;0;-0.4712117182;0.3344335173;0;-0.3971171121;0.2823806495;-0.3322379063;-0.05794957;0.3919677983;;;;;;;0;-0.4590019618;0.3073250644;0;-0.4103969415;0.3295683;0;-0.0315689945;0.2874699139;;;;;;
91.5;0;-0.4737064076;0.3361134474;0;-0.3992333511;0.2838012162;-0.334625644;-0.05819726;0.394314884;;;;;;;0;-0.4618496428;0.3090796319;0;-0.4129339479;0.3315424;0;-0.0317136036;0.2894564487;;;;;;
91.75;0;-0.4761942683;0.3377887454;0;-0.4013438326;0.2852178999;-0.337006869;-0.05844426;0.3966555911;;;;;;;0;-0.4646896429;0.3108294306;0;-0.415464079;0.3335112;0;-0.0318578309;0.2914376183;;;;;;
92;0;-0.47867534;0.339459446;0;-0.4034485849;0.2866307227;-0.3393816147;-0.05869058;0.3989899496;;;;;;;0;-0.4675219907;0.3125744829;0;-0.4179873634;0.3354747;0;-0.032001677;0.2934134468;;;;;;
92.25;0;-0.481149662;0.3411255828;0;-0.4055476365;0.2880397064;-0.3417499143;-0.05893621;0.4013179897;;;;;;;0;-0.4703467154;0.3143148115;0;-0.4205038304;0.3374328;0;-0.0321451426;0.295383958;;;;;;
92.5;0;-0.4836172725;0.3427871839;0;-0.4076410169;0.2894448722;-0.3441118027;-0.05918117;0.4036397436;;;;;;;0;-0.4731638509;0.3160504407;0;-0.4230135124;0.3393856;0;-0.0322882287;0.2973491775;;;;;;
92.75;0;-0.486078209;0.3444442764;0;-0.4097287559;0.2908462412;-0.3464673145;-0.05942546;0.4059552439;;;;;;;0;-0.4759734318;0.3177813948;0;-0.4255164424;0.3413332;0;-0.0324309366;0.2993091313;;;;;;
93;0;-0.488532509;0.3460968871;0;-0.411810883;0.2922438343;-0.3488164843;-0.05966908;0.408264523;;;;;;;0;-0.4787754924;0.3195076982;0;-0.4280126532;0.3432754;0;-0.0325732676;0.3012638447;;;;;;
93.25;0;-0.4909802095;0.3477450424;0;-0.4138874273;0.2936376722;-0.3511593463;-0.05991204;0.4105676128;;;;;;;0;-0.4815700668;0.3212293749;0;-0.4305021774;0.3452125;0;-0.0327152228;0.3032133433;;;;;;
93.5;0;-0.4934213471;0.3493887686;0;-0.4159584178;0.2950277753;-0.3534959344;-0.06015435;0.4128645453;;;;;;;0;-0.4843571881;0.3229464486;0;-0.4329850471;0.3471444;0;-0.0328568034;0.3051576518;;;;;;
93.75;0;-0.4958559584;0.3510280918;0;-0.4180238835;0.2964141642;-0.3558262824;-0.060396;0.415155352;;;;;;;0;-0.4871368892;0.3246589429;0;-0.4354612945;0.3490711;0;-0.0329980105;0.3070967946;;;;;;
94;0;-0.4982840794;0.3526630378;0;-0.4200838527;0.2977968589;-0.3581504235;-0.060637;0.4174400643;;;;;;;0;-0.4899092029;0.326366881;0;-0.4379309514;0.3509927;0;-0.0331388451;0.3090307961;;;;;;
94.25;0;-0.5007057459;0.3542936321;0;-0.422138354;0.2991758795;-0.360468391;-0.06087736;0.4197187133;;;;;;;0;-0.4926741623;0.328070286;0;-0.4403940497;0.3529092;0;-0.0332793083;0.3109596803;;;;;;
94.5;0;-0.5031209936;0.3559199002;0;-0.4241874153;0.3005512458;-0.3627802177;-0.06111709;0.4219913298;;;;;;;0;-0.4954318036;0.3297691812;0;-0.4428506238;0.3548206;0;-0.0334194014;0.3128834694;;;;;;
94.75;0;-0.5055298575;0.3575418672;0;-0.4262310646;0.3019229777;-0.3650859362;-0.06135617;0.4242579444;;;;;;;0;-0.4981821633;0.3314635896;0;-0.4453007078;0.356727;0;-0.0335591257;0.3148021856;;;;;;
95;0;-0.5079323727;0.359159558;0;-0.4282693296;0.3032910945;-0.3673855789;-0.06159463;0.4265185876;;;;;;;0;-0.5009252777;0.333153533;0;-0.4477443358;0.3586283;0;-0.0336984825;0.3167158507;;;;;;
